"","HH","FF"
"128",3.59370978902312,1.15048530796854
"129",3.93923944074951,1.00941642534609
"130",3.60702592149838,1.09258459706253
"131",3.68886448857589,1.09011701345701
"132",3.66145220929313,1.13041781538092
"133",3.92889368375174,0.974724945396997
"134",4.01455025354323,0.98055517482758
"135",3.50348091505026,1.13383260209885
"136",3.43846366308679,1.16952880959571
"137",3.92981194580159,0.962040426248843
"138",3.80080267652223,1.05920308813654
"139",3.95137003663062,0.997659220088579
"140",3.33154627566042,1.23716669171286
"141",3.62780716250304,1.13154019777049
"142",3.5494899091886,1.17955851318886
"143",3.89666694530419,1.03495584868833
"144",3.59970108565693,1.1056313252926
"145",3.71734865702568,1.02904765313517
"146",3.8859616139341,1.00821039096288
"147",3.55745836072083,1.1073476183195
"148",3.61624781139774,1.14876972368826
"149",3.88955102686451,0.996446799610781
"150",3.50803361979574,1.10838664675112
"151",3.87299840706776,1.05561499186213
"152",3.66843570873336,1.12768258725272
"153",3.72730401784513,1.09360966466986
"154",3.8260285490383,1.08097105261547
"155",3.74754801035875,1.11411668085857
"156",3.53174011453643,1.16078057511334
"157",3.65051386459334,1.13563620588104
"158",3.67899096522212,1.15113073144232
"159",3.53935779248312,1.11785935080573
"160",3.79092539380777,1.08054098455108
"161",3.90361749097719,1.07517391157377
"162",3.87655915886059,1.03030705676633
"163",3.9826470762068,1.01205237878426
"164",3.88896334469845,1.07035343099381
"165",4.03714588405044,0.955359330530449
"166",4.17043986322964,0.978621539928928
"167",3.90620496849979,0.961317408713602
"168",3.53253983347542,1.13256167951482
"169",3.96387142928737,0.987241481038705
"170",3.61856824779571,0.977169691671923
"171",4.0370208177891,0.991404731441142
"172",4.3035601152707,0.876269982970873
"173",3.49964004122581,1.23475934584027
"174",3.73122835857082,1.06050170078329
"175",4.07090001412354,0.998129798619218
"176",3.81488912481642,0.950661063220527
"177",3.86975614175045,1.01607763033812
"178",3.52830257535209,1.0549286415302
"179",4.13415943639886,0.897788325990929
"180",4.14958442117117,0.971963489241796
"181",3.6275330633385,1.10208487130976
"182",4.12664576790095,0.958662944400549
"183",3.96600889209166,1.04089274706254
"184",3.91735850936685,1.00184885802729
"185",3.98323306908243,0.972659119422946
"186",3.47005237539748,0.973646690252053
"187",3.70653306365547,1.02010087040799
"188",4.01582035950864,0.966479754454381
"189",3.62114009825429,1.11049971871319
"190",3.72090118724578,1.01251085440647
"191",3.76108683051314,1.08494760618342
"192",4.05652141430609,1.08022907292344
"193",3.81922449597196,1.05827646101288
"194",4.11132624937416,0.965713071442832
"195",3.31325715740486,1.14363487781122
"196",3.64028718811251,1.09662480609046
"197",3.48135611054773,0.954047687134094
"198",4.22217010222758,0.905818525629436
"199",3.67912406303825,1.1077902689329
"200",3.69884893082203,1.18280557748554
"201",3.79416604290526,1.12258569915909
"202",3.66320130640562,0.869830069158291
"203",3.73971612691132,0.887995932603852
"204",3.98594851454304,1.0060338973477
"205",3.68327668493961,1.0873881813771
"206",3.67014158870922,1.08068344685138
"207",3.57668109384863,1.07188485519427
"208",3.83513057351474,1.12004396353022
"209",3.60110272594549,0.978135297154043
"210",3.64110762832772,1.10889228187278
"211",3.43340636035472,1.21356928713892
"212",3.27987124356575,1.08988563482093
"213",3.77908298642783,1.08504983270921
"214",3.5743105524218,0.996784837043388
"215",3.85355242990054,1.05359979448408
"216",4.05138868042008,1.02551405269702
"217",3.71369724937488,1.0377579202875
"218",3.72595459186576,0.929588958048881
"219",3.76599852557467,0.980970888703609
"220",3.95855076183283,0.903408560585971
"221",3.92797352522705,0.908823962864702
"222",3.42946282942162,1.18752644867543
"223",3.49162096673083,1.04137418355004
"224",3.66202157908464,1.0804312920426
"225",3.61360832669621,1.05846789375951
"226",3.58456145050171,1.14056469341447
"227",3.68412828661346,0.955478278639583
"228",3.64102041123511,1.07051707793377
"229",3.55060650956555,0.969015792608423
"230",3.77728280306992,1.08057369910892
"231",3.59915678625949,1.08945036970769
"232",3.81911288372161,0.976601372973584
"233",3.58461176805199,1.06498037610293
"234",3.40483348603524,0.984647612522171
"235",3.60065371213775,1.11728537142414
"236",3.64731133981364,0.969421454250162
"237",3.79984771992517,1.01893268894213
"238",3.80038603971083,1.03234504889784
"239",3.78448704678784,1.0685713047
"240",3.79738180833264,0.986263313775846
"241",3.59947208638689,1.03149783195903
"242",3.67450984585972,1.07195644960868
"243",3.85871837994929,0.943964137706116
"244",3.92098533734866,1.04049761632234
"245",3.99276669811044,0.973266511950868
"246",3.68844436981814,0.94517091846326
"247",4.04724585082198,0.913146436733107
"248",3.56724612778899,1.11571998957978
"249",4.15338172586426,1.00545194465141
"250",3.46975418695316,0.931702751053038
"251",3.82795035385607,0.881427076668621
"252",3.54738565178016,1.00000355924225
"253",3.76477448435111,0.990480155765227
"254",3.87196925880034,0.934010134254756
"255",3.94600634485533,0.964126450734551
"256",3.4001808302601,1.10171465942813
"257",3.32697060351341,0.839368420327208
"258",3.70785708243012,0.785835696464863
"259",3.5372712951413,0.910372457225247
"260",3.69712751562255,0.960334974012491
"261",3.67736630296801,0.940581780815384
"262",3.58074864971229,0.909922309821587
"263",3.98430527617181,0.978006634481333
"264",3.5795483723852,1.16898824216387
"265",3.65860666696445,0.85645176212739
"266",3.70467491574813,0.856696684147133
"267",3.85124436903361,0.910960619879994
"268",3.53350359083349,0.872100579840869
"269",3.91972077634079,0.823715710106077
"270",3.48828285420309,1.23052067415221
"271",3.51032547686596,0.782823381023745
"272",3.90164000306133,0.821925126776456
"273",3.48695275140573,0.931280295873334
"274",3.6839077379672,1.01510001938822
"275",3.45934081132499,1.0809246225739
"276",3.57576840676354,1.14965003470588
"277",3.63757588999169,1.02924529204835
"278",3.83026070344728,1.04652970893246
"279",3.40416250817643,1.16458312652374
"280",3.76486194010942,1.10321886127744
"281",3.74614572022846,1.03648160924816
"282",3.71792787837304,1.1480325975247
"283",3.38290585699698,1.16631201469508
"284",3.82663584753827,0.999812582740299
"285",3.91113260766206,1.01540644414124
"286",3.78378282892992,1.14538214035151
"287",3.5555648069878,1.1167505700777
"288",3.9242084073254,1.02738276182357
"289",3.67655227811482,1.06748815437445
"290",3.68419521591112,1.0911344548851
"291",3.90301083445268,1.01251259980174
"292",3.81606809795916,1.11612206530369
"293",3.71154949417174,1.13608705292428
"294",3.59252644863735,1.07016526107311
"295",3.95916972003195,1.01829846674084
"296",4.05221243512075,0.96964385998931
"297",3.96311987149803,1.03042106308221
"298",3.91823742422789,1.11378651151111
"299",3.40057468196606,1.10226495139409
"300",3.53745199043724,1.10211175959526
"301",3.58335586600046,1.14328635060459
"302",3.83655978384317,1.15275676527852
"303",3.65634614548398,1.09666134106255
"304",3.87192448662445,1.06467140144551
"305",3.80680109981518,1.09543608686991
"306",3.92241960777163,1.0319266040292
"307",4.08688154844167,0.952132499209178
"308",3.53211746890956,1.16217014335302
"309",3.65690633774649,1.08112193197711
"310",3.6278509546725,1.09147465487413
"311",3.82739275257381,1.00889987913886
"312",3.62580473635725,1.06759101042599
"313",3.78030014300806,0.999320747437061
"314",3.94417697984507,0.93597494212587
"315",3.81940163358014,1.05490128353918
"316",3.31107665228691,1.30096022638826
"317",3.55250931626026,0.956742742665302
"318",3.31541933938032,1.0659353340197
"319",3.69993063707108,1.09025578854963
"320",3.72874731928737,0.992667333456076
"321",3.84593243607786,0.993391405537273
"322",3.45868756491313,0.980164109926856
"323",3.73084852288866,1.11577483237163
"324",3.91270150173261,1.06147145624085
"325",3.84750892542167,1.15088405090063
"326",3.40220976611378,1.25668343124899
"327",3.92829892893894,0.98812764428696
"328",3.32239503959882,1.05520652399085
"329",3.77166138029174,1.09401406163214
"330",3.75446142222196,1.04854363239862
"331",3.61010567348485,1.07299687716715
"332",3.60801369044965,1.15277266754696
"333",3.43466236927161,1.09016565765415
"334",3.77678454457499,1.03620154221756
"335",3.70759982175969,1.08966624017878
"336",3.33466406523676,1.18195902655494
"337",3.78297819830594,0.949567931831737
"338",3.62884461413603,1.04476686538333
"339",3.47711118678796,1.19127437210074
"340",3.52998024585689,1.04324700023435
"341",3.43627947778471,0.954601356705079
"342",3.60251616917198,1.09182438486463
"343",4.10466430380811,0.924264797526243
"344",3.76967568134535,0.966470018823525
"345",3.57636814356957,1.24800419004534
"346",3.68432446185299,1.08508665178813
"347",3.81385848451485,1.08728374254609
"348",3.55735098385913,0.955624428030277
"349",3.61200536843925,1.21094238970423
"350",3.67574646792652,1.06360023530991
"351",3.86767438515731,1.03667534334897
"352",3.95732870215455,1.02295915954322
"353",3.65988788577368,1.05104108294559
"354",3.52780507553594,1.13956503964623
"355",3.69454849434152,1.01958460779666
"356",3.73490648363316,1.04615199106
"357",3.93850454168442,1.07350906317829
"358",3.78612786280978,1.15243609473251
"359",4.1277666933426,0.949629250704079
"360",3.61626171284338,0.917490187860531
"361",3.37391575531239,1.05525726651817
"362",3.72173403936587,1.05973261103076
"363",3.749112943347,1.11336553445071
"364",3.40361567355255,1.14362670403357
"365",4.1274451659134,0.947493903887681
"366",4.02376977555683,0.966863956726216
"367",3.8291178657781,1.08374656902285
"368",3.74726719507503,1.03240041105954
"369",3.53306389652675,1.21430298813335
"370",3.85634071182044,1.06997833260525
"371",3.86118346323522,1.09846252849759
"372",3.62507503684272,1.15451678598682
"373",3.53108103642578,1.11302920077344
"374",3.45491191703102,1.05346413998435
"375",3.82156270371428,1.1094510219573
"376",3.57754421419047,1.03300172632013
"377",3.83484725589024,1.06106839098208
"378",4.03978105941644,0.994367172292035
"379",3.75034805452289,1.07309724145935
"380",3.25906068353215,1.21922220566081
"381",3.69688420653064,1.01105125727367
"382",3.74983687352783,0.98707335664525
"383",3.63108450809777,1.06605300423819
"384",4.06568842292301,0.979863748277531
"385",3.95393216662448,0.961458620640184
"386",4.14133012918509,0.918833598304637
"387",3.55192911963325,1.07790746264618
"388",3.91913483334053,1.05749524914588
"389",3.5079573674655,1.10744378288943
"390",3.54716868613915,1.20823818517692
"391",3.46856106578075,1.07173523035269
"392",3.58303891147627,1.06888388331387
"393",3.88149074529216,1.03103177834271
"394",3.8941581205968,1.02503035664024
"395",3.59031715429487,0.989888705581343
"396",3.65323615809152,1.06543181197251
"397",3.58083850952216,1.12153551763065
"398",3.87050380833503,1.03384981181069
"399",3.61788257849339,1.11523991701267
"400",3.55204451284789,1.06810432250522
"401",4.2452831623769,1.03416880503637
"402",3.23546021420609,1.20463123026001
"403",3.83084206457156,1.02723501158724
"404",3.80895398756342,1.0414672667888
"405",4.03795359920745,1.01134077102168
"406",3.36320371405991,1.20771098297057
"407",3.79300765662055,1.09030776703711
"408",3.58287034630306,1.03210578199472
"409",3.80537444100026,1.02215006549076
"410",3.63171053232338,0.982730092614769
"411",3.59920454093277,1.15998173511723
"412",3.86169998112578,0.988472829150687
"413",3.65676051173928,1.06429920264807
"414",3.75912636545991,1.11457262557656
"415",3.86241788714371,1.04804118749444
"416",3.74507372087322,1.00352012184272
"417",3.66100134321014,1.04051941507933
"418",3.37094295769579,1.11519322898087
"419",3.88917350105923,0.997375348919474
"420",3.65866468370082,0.978698864097549
"421",3.44470394491546,1.07074787888868
"422",3.35170344867329,1.04478946891269
"423",3.93948409212397,0.927245658144032
"424",3.90536283200401,0.998480151917277
"425",3.80675233149523,1.0181185489806
"426",3.72044310440812,1.0356166713461
"427",3.8141893549979,1.07556845315464
"428",3.70240397651152,1.14134710402777
"429",3.68166761876746,1.08975443007794
"430",3.53330621051279,1.12869953602042
"431",3.37563392275876,0.90472479897246
"432",3.8708510922632,1.09502765118366
"433",4.003426223363,0.960698920326797
"434",3.94998531158397,1.11556487686645
"435",3.80829920209203,1.08030307750803
"436",3.68852242784465,1.01179797411794
"437",3.9047164104599,1.05056444869844
"438",3.84192024659427,1.07266788349318
"439",4.19553358735819,0.891366499186684
"440",3.75358475400485,1.1311527193841
"441",3.28018858873269,1.02224313225053
"442",3.24354050791343,1.14592014662794
"443",3.59468026919388,1.06757756311291
"444",3.47941640905,1.12192386002992
"445",3.70907274874278,1.09934833510761
"446",3.76061025480231,1.04076585594791
"447",3.39853294164071,1.06654798394107
"448",3.42428642444345,1.09952332646288
"449",3.92361742282645,1.0631479309102
"450",3.87943981348797,1.06041765197225
"451",3.76278662272061,1.11018578144727
"452",3.75337734669686,1.07291003762298
"453",4.01234050369412,1.00691431134941
"454",3.34519313969728,1.03372168628372
"455",3.61278233813767,1.04404497048201
"456",3.45414494675023,1.04738118765657
"457",3.55036350989795,1.19577386182854
"458",3.40355626215643,1.00160382029629
"459",3.95719443433826,1.05204686269217
"460",3.66049006186401,0.996614269012512
"461",4.09661587243728,0.934795129501793
"462",3.58068188741237,1.06361041063038
"463",3.68820563222823,1.17870314266278
"464",3.90206931460931,0.992626471068202
"465",3.74716788509661,1.15603682154825
"466",3.64810676660757,1.13605542427479
"467",3.33784331504025,1.06043190173864
"468",3.73126818759253,0.950385432872221
"469",3.76232436480633,1.08783936288649
"470",3.65392135628159,1.19101946283317
"471",3.50483968616591,0.985756565240396
"472",3.73231237882476,0.95638205494844
"473",3.81588599127833,1.01909207102807
"474",3.4530652038988,1.06655939000541
"475",3.51588156189096,1.08150624764517
"476",3.50139371537438,1.10777469546981
"477",3.70649794103936,1.08073420471234
"478",3.58405898258776,0.976990628903632
"479",3.5331726851111,0.92757268020222
"480",3.93342801022702,0.937877768678466
"481",3.85988165106408,1.09530517710025
"482",3.8705913190585,1.12912863226957
"483",3.40072794092076,1.12371394328173
"484",3.99105211141766,0.978342654470574
"485",3.88823430824582,0.983350407210813
"486",3.67565712596808,1.15020587731169
"487",3.52048816169761,1.10693692338499
"488",3.41881216316205,1.07408174891902
"489",3.69574116000046,1.01413220576515
"490",4.02238452027951,1.03437220346721
"491",4.00443664452411,1.09808031020113
"492",4.28862789662507,0.97257047642797
"493",4.03974652432677,0.942579970243618
"494",3.72493549712053,1.07166438578868
"495",3.84932502032374,1.01329800643091
"496",3.67366574368175,1.00245335857537
"497",3.49901044594701,1.11097002728753
"498",3.41171047662955,1.06702268369272
"499",3.46549021440619,1.12546626191475
"500",3.75637712106928,0.957489120454361
"501",3.86925177156043,1.03356110397304
"502",3.86841976874148,1.06795182095918
"503",4.03522844107249,0.974708840541421
"504",3.57786901843909,0.984419183871678
"505",3.43941210767303,1.01649044581706
"506",3.59953767276319,0.965929960743228
"507",3.75165001606468,1.1226953400419
"508",4.03508505870834,0.933085832845982
"509",3.76949281502655,0.992829542148425
"510",3.50017897001076,1.1675415838652
"511",3.42249829407165,0.928872293321708
"512",3.71167104357478,1.04266327601035
"513",3.17990738345926,1.1533135161419
"514",3.57967666362418,1.06407585166996
"515",3.42618598676619,1.25742531291534
"516",3.65248810801229,1.11944977632275
"517",3.71245603535148,0.950424268865366
"518",3.67591926570592,1.13778383373103
"519",3.83502831393794,1.05082783404735
"520",3.52363116326557,1.07965676433591
"521",3.88342073598999,1.15125150077973
"522",3.84049007195797,1.03489784602913
"523",4.00400681748024,0.988475112766604
"524",4.01757936810871,1.07829535450366
"525",3.93900235020112,1.00869879995469
"526",4.18531690745729,0.926092497541478
"527",3.85026617606633,1.03948070240099
"528",3.42810167853124,1.16463678901401
"529",3.73573251496569,1.08086522612749
"530",3.72230137546862,1.14142133146823
"531",3.57185813574543,1.13199129657312
"532",3.71825019654339,1.14904595116775
"533",3.69673722505978,1.02934807884922
"534",3.6383635113116,1.00086886291854
"535",3.54224267253125,1.09064741143238
"536",3.66555166356719,1.10456061642535
"537",3.85522310615153,1.03861923373984
"538",3.66790661106056,1.15352221057084
"539",3.35887226489031,1.06044829510706
"540",3.72956902524277,1.05999469523756
"541",3.451312107416,1.14365151181727
"542",3.5218486358939,1.05234494872972
"543",3.56611878707423,1.07095969279507
"544",3.50665977902345,1.21419816780466
"545",3.92435331103979,0.9331208038
"546",3.7201376887566,1.11410368280535
"547",3.73822508982856,1.15932588963292
"548",3.69909568005606,1.09987862466354
"549",3.77394430310178,1.11214294220278
"550",4.03986922816909,0.953906334727992
"551",4.21742948968532,0.868734932717852
"552",4.00979742701424,0.993926736058626
"553",3.8658720392189,1.08483483297259
"554",3.7186590655355,1.04797933254292
"555",3.35344422922172,1.04494973325966
"556",3.61649295976986,0.975091506222986
"557",3.87900688386942,1.10624393219074
"558",3.92043575179887,1.09593015483666
"559",3.66002808037546,0.946040489878281
"560",3.66576637079,1.08997630275634
"561",3.62291863132646,1.11005608891038
"562",3.88387198581858,0.976136528378197
"563",3.54693187990397,1.01616290762447
"564",3.42360879705215,1.02154263304977
"565",3.80957681298356,1.00484148295123
"566",3.31402265587213,1.00301875581746
"567",3.64037175613808,1.02975305408305
"568",3.69793657771839,0.982876465715848
"569",3.64632916853676,1.20505984796808
"570",3.73443719826353,1.16253905157517
"571",3.61294573034836,0.978179980921415
"572",3.9397373753282,1.03690621950253
"573",3.56789608257,1.04922593340657
"574",3.71416682772292,1.03953355240026
"575",3.38466356856613,1.01253264168808
"576",3.91559587822447,0.963937441235456
"577",3.88817010237637,0.948721706443745
"578",4.13979924922726,1.01848483193391
"579",3.57544921050539,0.994427161353977
"580",3.84462978289181,0.927488199257042
"581",3.22671058925416,1.12135115874763
"582",3.83509478619128,1.04273769399194
"583",3.46462220264445,1.14541565212665
"584",3.55095892906468,1.00615176628015
"585",3.52216823903415,1.04625475956052
"586",3.95280778256175,1.07971153471213
"587",3.8077159731002,0.913116101194481
"588",3.30411933558131,1.2248942864701
"589",3.5959631878629,1.02298951163914
"590",3.45232609107351,1.10985080630045
"591",3.49538704142626,1.03596827622909
"592",3.83063242283737,1.10211271387386
"593",3.64048061143778,1.01982845016445
"594",3.58582343180382,0.991694589931878
"595",3.58680540994425,1.13207304480117
"596",3.77488359186795,0.986813760553157
"597",3.66084793353841,0.973041104741722
"598",3.50428594676001,1.08413646896757
"599",3.52816455994637,1.03401924751258
"600",3.78879219830975,1.021989454142
"601",3.79744161036615,1.00239165068673
"602",3.60402575708853,0.986056802940417
"603",3.70600692325385,1.01976264042888
"604",3.6016070221583,1.10245292353316
"605",3.75770303148671,0.923229626647258
"606",3.42209305009316,0.926601036537498
"607",3.88419505297134,0.978389656147203
"608",3.5928118132962,1.10722848614419
"609",3.22246153165006,1.01995140101438
"610",3.98022245212232,0.952385875139952
"611",3.64164931994131,1.01926664084653
"612",3.38144207722395,1.12148241128773
"613",3.62841004686826,1.02105788559337
"614",3.87927125508566,0.989278441349221
"615",3.72559496877478,0.986283589678818
"616",3.61297391333514,1.0820727398256
"617",3.49734134464035,1.09381397804758
"618",3.99968844556155,1.04206987104553
"619",3.89827113594574,1.07560053415949
"620",3.32394399107033,1.18692111158233
"621",3.90690972531098,1.04898650274773
"622",3.83068184765733,1.05190057154131
"623",3.93784276498856,1.03499329367115
"624",3.96587261488128,0.967854158959812
"625",3.8465035166158,1.02184819792463
"626",3.38087521748651,0.982469023269162
"627",3.51879711575566,0.978094103820925
"628",3.58983928639644,0.901276164728451
"629",4.1646223650443,0.951321375697532
"630",3.60090606001685,1.14961725631141
"631",3.70920250188679,1.09771034892149
"632",3.87740688008657,0.987437409779497
"633",3.83208322830346,0.978766075963245
"634",3.73312016538275,1.02741942882486
"635",3.90896627670024,0.962836967692919
"636",3.62020148419422,1.1028524472818
"637",3.99633997368851,0.94395318764706
"638",3.76387648378523,1.02813884511049
"639",3.7513653597263,1.10680523650355
"640",3.9444735716813,1.02882456272171
"641",3.91219495822006,1.04818858277291
"642",4.0774743614523,0.971174557250305
"643",3.49882970861924,1.16328876794722
"644",3.80006043234049,1.06025346061755
"645",4.29857223152295,0.856908169723486
"646",4.00008822541144,1.07047661569356
"647",3.91318911630037,1.031591034691
"648",3.67561573099378,1.19828942207831
"649",3.62217554145494,1.02284352830129
"650",3.80763941235459,0.98432813330176
"651",4.20933376178831,0.9131446246693
"652",3.54188616156384,1.11198562901128
"653",3.58928733518016,0.999376301150114
"654",3.94607687613903,1.06295738749465
"655",3.60405864897364,1.04780674561056
"656",3.43979089398564,1.18775333912331
"657",3.54388382701677,1.20464928866736
"658",3.56045740702026,0.94630137536622
"659",3.44638719935797,1.06372791672035
"660",3.27501600826105,0.9356418203288
"661",3.8600194961464,1.04874660925941
"662",3.63880960492161,1.11755570411519
"663",3.96157429737505,1.02266288548935
"664",3.37745744316428,1.1261084695185
"665",3.75286866863538,1.05037279853906
"666",3.29685832241438,1.0735838704742
"667",3.67717793117086,1.01641579539444
"668",3.76868265178131,1.11982388832872
"669",4.00483380763897,1.04776072517115
"670",3.43549451164648,1.17310669219642
"671",3.78194846996943,1.08569239381854
"672",3.78700769739168,1.12852328658188
"673",3.95305947240119,1.06136005164681
"674",3.77274881979746,1.08216071708857
"675",3.96365872583839,1.05046121878437
"676",3.57950694519495,1.08067301946887
"677",3.47495304342349,1.13143506978423
"678",4.04592738275858,0.950809473777545
"679",3.56737386180522,1.01517554013793
"680",3.44289702651681,1.1324054518502
"681",4.04696142509481,1.00351356623055
"682",3.76152471704494,0.977987438892145
"683",3.73085513291062,1.00601221817629
"684",3.64908643157267,1.07023039696395
"685",3.66283193126314,1.05060385325018
"686",3.85811914002937,1.06729216681746
"687",3.29040979802162,0.903128541945226
"688",3.49192531897944,0.948766468847578
"689",3.62931689616119,1.04392231122572
"690",3.82008813254755,0.962046190278437
"691",3.57438540310306,1.08118219692389
"692",3.86962374717169,1.07000650167633
"693",3.54286632754257,1.00227927876379
"694",3.95641178772722,1.02188029625093
"695",3.79924532823208,1.1246536657091
"696",3.34532337615667,1.16347097294226
"697",4.17994811972851,0.912758995015931
"698",3.74954906936244,0.983999322781638
"699",3.60430114323306,1.04621037669467
"700",3.6450061858157,0.971205156498082
"701",3.77391993308943,0.976878004806387
"702",3.36815128968183,1.14887182909909
"703",3.94466285129541,0.937631032211281
"704",3.83087370330324,1.08196278541113
"705",3.81868894049585,1.02561468676878
"706",3.84740161440146,0.974423854039516
"707",3.77216475440987,1.07525139474241
"708",3.61509684156072,1.02355932772669
"709",3.65133058862641,1.13634004353062
"710",3.94821218633551,1.05055126971935
"711",3.42970842026836,1.06432388936538
"712",3.48066881270747,1.06187900254907
"713",3.58237983837398,1.09507332715762
"714",3.77692284429582,1.01120876406155
"715",3.60294692958184,1.09844635135464
"716",3.8108862699755,1.10654957925265
"717",4.07474299698754,0.978363067512634
"718",3.37076660332388,1.01965446261621
"719",3.79625336179042,0.915613104778012
"720",3.58399808776689,1.08371380376019
"721",3.66056613168909,0.988479635729447
"722",3.96532339306427,0.989425105241094
"723",3.69774024793565,1.18956415427953
"724",3.74249013064282,1.01647879136257
"725",3.99666131834667,0.871745207084516
"726",3.68675024539539,0.905198936307049
"727",4.33077572606569,0.8983359097492
"728",3.74702903445726,0.946493421973232
"729",3.95106081068253,0.88880505732795
"730",3.84382760367267,1.05589626198015
"731",3.53459664403459,0.947466502162665
"732",3.34238504073077,1.01773104878886
"733",3.88643637675431,1.00452155646216
"734",3.86365310414009,1.0465337635777
"735",3.78355255118605,1.03532214429003
"736",3.62172132212978,1.03047333315596
